timestamp_s,elapsed_s,load_cell_voltage,load_cell_force,Sensor0_voltage,Sensor1_voltage,Sensor2_voltage
1779280292.0678277,10.050514221191406,1.6382304369134388,1.6382304369134388,2.7093607931691466,-0.7209069858280479,4.532062778900169
1779280292.1178794,10.100565910339355,1.5974908283884588,1.5974908283884588,2.393638674666498,-0.9957019737805055,4.684865012364114
1779280292.1678398,10.150526285171509,1.5363814156009923,1.5363814156009923,2.0269936338247163,-1.0262347502196683,4.55243641002869
1779280292.2178164,10.200502872467041,1.5160116113384987,1.5160116113384987,1.8334865289359996,-1.3010297381721259,4.684865012364114
1779280292.2677047,10.250391244888306,1.5974908283884588,1.5974908283884588,1.5890565017081428,-1.6776006475884557,4.776546352442487
1779280292.3179224,10.30060887336731,1.5974908283884588,1.5974908283884588,1.3038881366089825,-2.033816372712014,4.796919983571016
1779280292.367875,10.350561618804932,1.4345323942885457,1.4345323942885457,0.9066893423637126,-2.013461188419239,4.257018758665055
1779280292.417859,10.400545597076416,1.526196513469742,1.526196513469742,0.641890146200204,-2.0745267412975608,3.9514142917371586
1779280292.4678242,10.450510740280151,1.7298945560946422,1.7298945560946422,0.37709095003669546,-2.4714528350066693,4.185711049715216
1779280292.5178444,10.50053095817566,1.485456904944769,1.485456904944769,0.24469135195494118,-2.0847043334439483,3.880106582787313
1779280292.5678623,10.550548791885376,1.5873059262572156,1.5873059262572156,0.19376842961580465,-1.9931060041264637,4.165337418586688
1779280292.6178732,10.600559711456299,1.1595400367449358,1.1595400367449358,0.40764470344017667,-1.4435160282215485,4.063469262944054
1779280292.667598,10.6502845287323,1.1493551346136925,1.1493551346136925,0.7131822374749959,-0.8226829072919202,3.7374911648876292
1779280292.7177851,10.700471639633179,0.8743627770700826,0.8743627770700826,0.9881660181063339,-0.3646912607044932,3.574502115859417
1779280292.767819,10.750505447387695,0.752143951495146,0.752143951495146,1.2020422919307094,0.21543149163958475,3.0040404442606743
1779280292.8178217,10.800508260726929,0.5280761046077629,0.5280761046077629,1.1816731229950506,0.7141335068125656,2.138161121298289
1779280292.8678746,10.850561141967773,0.4669666918202964,0.4669666918202964,1.0390889404454668,0.897330165447535,1.914051178884499
1779280292.9178207,10.90050721168518,0.9049174834638194,0.9049174834638194,1.364995643415945,0.7955542439836627,2.301150170326501
1779280292.9678197,10.950506210327148,1.3937927857635657,1.3937927857635657,2.342715752327365,0.8566197968619882,2.6373150839471933
1779280293.0178156,11.000502109527588,1.5465663177322355,1.5465663177322355,2.9334216514613445,0.8667973890083758,2.932732735310829
1779280293.0680935,11.050780057907104,1.6586002411759253,1.6586002411759253,2.974159989332655,1.0092836790577984,2.9734799975678783
1779280293.1178424,11.100528955459595,1.8317435774070887,1.8317435774070887,2.994529158268307,1.0296388633505735,3.6458098248092625
1779280293.167854,11.150540590286255,1.8113737731445951,1.8113737731445951,3.0047137427361363,0.897330165447535,4.053282447379793
